station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6
412097,2019-02-15,31.4471056444104,-116.609968961879,2019,1,174.0,174.0,23.0,23.0,10,0,1,9,-32767
412098,2019-02-15,31.4473763160323,-116.609967840576,2019,1,271.0,187.0,33.0,23.0,10,0,1,9,-32767
412113,2019-02-15,31.4576618291514,-116.609925219877,2019,1,275.0,193.0,35.0,25.0,12,0,3,9,-32767
412119,2019-02-15,31.4592858560221,-116.609918488298,2019,1,76.0,76.0,8.0,8.0,12,0,3,9,-32767
412167,2019-02-15,31.441420576228,-116.609676801643,2019,1,252.0,174.0,31.0,22.0,11,0,3,8,-32767
412170,2019-02-15,31.4422325917524,-116.609673435919,2019,1,78.0,78.0,8.0,8.0,11,0,3,8,-32767
412171,2019-02-15,31.4425032635708,-116.609672313981,2019,1,453.0,236.0,58.0,30.0,11,0,3,8,-32767
412172,2019-02-15,31.4427739353778,-116.609671192028,2019,1,554.0,291.0,74.0,39.0,11,0,3,8,-32767
412173,2019-02-15,31.4430446071733,-116.609670070059,2019,1,252.0,170.0,31.0,21.0,11,0,3,8,-32767
412174,2019-02-15,31.4433152789573,-116.609668948076,2019,1,474.0,253.0,61.0,33.0,11,0,3,8,-32767
412175,2019-02-15,31.4435859507298,-116.609667826077,2019,1,506.0,264.0,66.0,35.0,11,0,3,8,-32767
412176,2019-02-15,31.4438566224908,-116.609666704064,2019,1,469.0,244.0,61.0,32.0,11,0,3,8,-32767
412177,2019-02-15,31.4441272942405,-116.609665582035,2019,1,115.0,115.0,14.0,14.0,11,0,3,8,-32767
412190,2019-02-15,31.4476460259394,-116.609650994284,2019,1,78.0,78.0,8.0,8.0,11,0,2,9,-32767
412208,2019-02-15,31.4576608670723,-116.609609461312,2019,1,81.0,81.0,9.0,9.0,12,0,3,9,-32767
412262,2019-02-15,31.4422316294741,-116.60935772911,2019,1,257.0,178.0,32.0,22.0,11,0,3,8,-32767
412263,2019-02-15,31.4425023012824,-116.609356606264,2019,1,485.0,256.0,63.0,33.0,11,0,3,8,-32767
412264,2019-02-15,31.4427729730793,-116.609355483404,2019,1,432.0,229.0,55.0,29.0,11,0,3,8,-32767
412265,2019-02-15,31.4430436448646,-116.609354360528,2019,1,247.0,167.0,30.0,21.0,11,0,3,8,-32767
412266,2019-02-15,31.4433143166384,-116.609353237637,2019,1,611.0,260.0,79.0,34.0,11,0,3,8,-32767
412267,2019-02-15,31.4435849884008,-116.609352114731,2019,1,697.0,304.0,92.0,41.0,11,0,3,8,-32767
412268,2019-02-15,31.4438556601517,-116.60935099181,2019,1,241.0,162.0,29.0,20.0,11,0,3,8,-32767
412270,2019-02-15,31.444397003619,-116.609348745922,2019,1,99.0,99.0,11.0,11.0,11,0,3,8,-32767
412282,2019-02-15,31.4476450634579,-116.609335269324,2019,1,99.0,99.0,11.0,11.0,11,0,2,9,-32767
412358,2019-02-15,31.4422306664179,-116.609042022316,2019,1,263.0,190.0,33.0,25.0,11,0,3,8,-32767
412359,2019-02-15,31.4425013382161,-116.609040898563,2019,1,400.0,212.0,50.0,27.0,11,0,3,8,-32767
412360,2019-02-15,31.4427720100027,-116.609039774795,2019,1,115.0,115.0,14.0,14.0,11,0,3,8,-32767
412361,2019-02-15,31.4430426817779,-116.609038651012,2019,1,490.0,259.0,64.0,34.0,11,0,3,8,-32767
412362,2019-02-15,31.4433133535416,-116.609037527213,2019,1,857.0,376.0,116.0,52.0,11,0,3,8,-32767
412363,2019-02-15,31.4435840252938,-116.6090364034,2019,1,718.0,311.0,95.0,42.0,11,0,3,8,-32767
412364,2019-02-15,31.4438546970345,-116.609035279571,2019,1,263.0,176.0,33.0,22.0,11,0,3,8,-32767
412366,2019-02-15,31.4443960404814,-116.609033031869,2019,1,110.0,110.0,13.0,13.0,11,0,3,8,-32767
412367,2019-02-15,31.4446667121877,-116.609031907994,2019,1,110.0,110.0,13.0,13.0,11,0,3,8,-32767
412368,2019-02-15,31.4449373838824,-116.609030784105,2019,1,99.0,99.0,11.0,11.0,11,0,3,8,-32767
412451,2019-02-15,31.4422297025838,-116.608726315537,2019,1,83.0,83.0,9.0,9.0,11,0,3,8,-32767
412453,2019-02-15,31.4427710461482,-116.608724066201,2019,1,105.0,105.0,12.0,12.0,11,0,3,8,-32767
412454,2019-02-15,31.4430417179132,-116.608722941511,2019,1,426.0,221.0,54.0,28.0,11,0,3,8,-32767
412455,2019-02-15,31.4433123896667,-116.608721816805,2019,1,750.0,340.0,100.0,46.0,11,0,3,8,-32767
412456,2019-02-15,31.4435830614087,-116.608720692084,2019,1,464.0,242.0,60.0,31.0,11,0,3,8,-32767
412457,2019-02-15,31.4438537331392,-116.608719567348,2019,1,231.0,155.0,28.0,19.0,11,0,3,8,-32767
412458,2019-02-15,31.4441244048583,-116.608718442597,2019,1,94.0,94.0,11.0,11.0,11,0,3,8,-32767
412459,2019-02-15,31.4443950765659,-116.60871731783,2019,1,423.0,271.0,51.0,33.0,6,0,3,3,-32767
412460,2019-02-15,31.4446657482619,-116.608716193049,2019,1,533.0,280.0,70.0,37.0,11,0,3,8,-32767
412461,2019-02-15,31.4449364199465,-116.608715068252,2019,1,528.0,281.0,70.0,37.0,11,0,3,8,-32767
412462,2019-02-15,31.4452070916196,-116.60871394344,2019,1,172.0,172.0,18.0,18.0,5,0,2,3,-32767
412543,2019-02-15,31.4430407532705,-116.608407232025,2019,1,416.0,219.0,52.0,28.0,11,0,3,8,-32767
412544,2019-02-15,31.4433114250138,-116.608406106411,2019,1,571.0,304.0,76.0,41.0,11,0,3,8,-32767
412545,2019-02-15,31.4435820967456,-116.608404980783,2019,1,209.0,140.0,25.0,16.0,11,0,3,8,-32767
412546,2019-02-15,31.443852768466,-116.608403855139,2019,1,105.0,105.0,12.0,12.0,11,0,3,8,-32767
412547,2019-02-15,31.4441234401749,-116.608402729481,2019,1,105.0,105.0,12.0,12.0,11,0,3,8,-32767
412548,2019-02-15,31.4443941118723,-116.608401603807,2019,1,462.0,292.0,57.0,36.0,6,0,3,3,-32767
412549,2019-02-15,31.4446647835581,-116.608400478118,2019,1,469.0,244.0,61.0,32.0,11,0,3,8,-32767
412550,2019-02-15,31.4449354552325,-116.608399352414,2019,1,153.0,153.0,17.0,17.0,6,0,3,3,-32767
412629,2019-02-15,31.4430397878499,-116.608091522554,2019,1,115.0,115.0,14.0,14.0,11,0,3,8,-32767
412630,2019-02-15,31.443310459583,-116.608090396033,2019,1,464.0,244.0,60.0,32.0,11,0,3,8,-32767
412631,2019-02-15,31.4435811313046,-116.608089269497,2019,1,115.0,115.0,14.0,14.0,11,0,3,8,-32767
412635,2019-02-15,31.4446638180763,-116.608084763202,2019,1,212.0,212.0,26.0,26.0,6,0,3,3,-32767
412714,2019-02-15,31.4430388216512,-116.607775813098,2019,1,94.0,94.0,11.0,11.0,11,0,3,8,-32767
412715,2019-02-15,31.4433094933741,-116.60777468567,2019,1,225.0,152.0,27.0,18.0,11,0,3,8,-32767
412716,2019-02-15,31.4435801650856,-116.607773558227,2019,1,89.0,89.0,10.0,10.0,11,0,3,8,-32767
412730,2019-02-15,31.4473695678396,-116.607757772426,2019,1,92.0,92.0,10.0,10.0,10,0,2,8,-32767
412797,2019-02-15,31.4430378546746,-116.607460103658,2019,1,622.0,264.0,80.0,34.0,11,0,3,8,-32767
412798,2019-02-15,31.4433085263872,-116.607458975322,2019,1,236.0,158.0,29.0,19.0,11,0,3,8,-32767
412812,2019-02-15,31.4473686006996,-116.607442048465,2019,1,192.0,192.0,25.0,25.0,10,0,2,8,-32767
412813,2019-02-15,31.4476392722285,-116.607440919886,2019,1,396.0,268.0,53.0,36.0,11,0,2,9,-32767
412865,2019-02-15,31.4430368869199,-116.607144394233,2019,1,458.0,238.0,59.0,31.0,11,0,3,8,-32767
412866,2019-02-15,31.4433075586224,-116.60714326499,2019,1,279.0,187.0,35.0,24.0,11,0,3,8,-32767
412873,2019-02-15,31.4460142750156,-116.607131971723,2019,1,425.0,262.0,49.0,30.0,5,0,2,3,-32767
412878,2019-02-15,31.4473676327815,-116.607126324519,2019,1,115.0,115.0,14.0,14.0,10,0,2,8,-32767
412879,2019-02-15,31.4476383043002,-116.607125195033,2019,1,629.0,365.0,85.0,51.0,11,0,2,9,-32767
412920,2019-02-15,31.4430359183873,-116.606828684822,2019,1,215.0,145.0,25.0,17.0,11,0,3,8,-32767
412921,2019-02-15,31.4433065900796,-116.606827554672,2019,1,453.0,243.0,58.0,32.0,11,0,3,8,-32767
412934,2019-02-15,31.4473666640853,-116.606810600589,2019,1,133.0,133.0,16.0,16.0,10,0,2,8,-32767
412935,2019-02-15,31.4476373355937,-116.606809470195,2019,1,360.0,244.0,47.0,32.0,10,0,2,8,-32767
412984,2019-02-15,31.4470950231012,-116.60649600796,2019,1,260.0,185.0,32.0,23.0,10,0,2,8,-32767
412985,2019-02-15,31.4473656946109,-116.606494876673,2019,1,418.0,292.0,56.0,40.0,10,0,2,8,-32767
412986,2019-02-15,31.4476363661091,-116.606493745372,2019,1,551.0,297.0,72.0,40.0,10,0,2,8,-32767
413031,2019-02-15,31.4470940528589,-116.606180284968,2019,1,383.0,258.0,50.0,34.0,10,0,2,8,-32767
413032,2019-02-15,31.4473647243584,-116.606179152774,2019,1,807.0,356.0,107.0,48.0,10,0,2,8,-32767
413033,2019-02-15,31.4476353958464,-116.606178020564,2019,1,291.0,291.0,40.0,40.0,9,0,1,8,-32767
413069,2019-02-15,31.4465517388256,-116.605866828148,2019,1,102.0,102.0,11.0,11.0,9,0,1,8,-32767
413070,2019-02-15,31.4468224103378,-116.605865695077,2019,1,341.0,226.0,43.0,29.0,9,0,1,8,-32767
413071,2019-02-15,31.4470930818385,-116.605864561991,2019,1,901.0,398.0,122.0,55.0,10,0,2,8,-32767
413072,2019-02-15,31.4473637533278,-116.605863428889,2019,1,657.0,364.0,88.0,50.0,10,0,2,8,-32767
413110,2019-02-15,31.4468214385496,-116.605549973023,2019,1,150.0,150.0,19.0,19.0,10,0,2,8,-32767
413111,2019-02-15,31.4470921100401,-116.605548839029,2019,1,539.0,287.0,70.0,38.0,10,0,2,8,-32767
413112,2019-02-15,31.4473627815191,-116.605547705019,2019,1,622.0,338.0,83.0,46.0,10,0,2,8,-32767
413149,2019-02-15,31.4468204659833,-116.605234250984,2019,1,150.0,150.0,19.0,19.0,10,0,2,8,-32767
413150,2019-02-15,31.4470911374635,-116.605233116082,2019,1,389.0,266.0,51.0,35.0,10,0,2,8,-32767
413151,2019-02-15,31.4473618089323,-116.605231981165,2019,1,639.0,354.0,86.0,48.0,10,0,2,8,-32767
413152,2019-02-15,31.4476324803895,-116.605230846233,2019,1,186.0,186.0,24.0,24.0,10,0,2,8,-32767
413183,2019-02-15,31.4465488211575,-116.604919664754,2019,1,167.0,167.0,21.0,21.0,9,0,1,8,-32767
413184,2019-02-15,31.4468194926389,-116.60491852896,2019,1,145.0,145.0,18.0,18.0,10,0,2,8,-32767
413185,2019-02-15,31.4470901641088,-116.604917393151,2019,1,412.0,283.0,55.0,38.0,10,0,2,8,-32767
413186,2019-02-15,31.4473608355673,-116.604916257326,2019,1,639.0,381.0,86.0,53.0,10,0,2,8,-32767
413187,2019-02-15,31.4476315070142,-116.604915121487,2019,1,226.0,226.0,30.0,30.0,9,0,1,8,-32767
413218,2019-02-15,31.4465478470453,-116.604603943653,2019,1,174.0,174.0,22.0,22.0,9,0,1,8,-32767
413219,2019-02-15,31.4468185185164,-116.604602806952,2019,1,150.0,150.0,19.0,19.0,10,0,2,8,-32767
413220,2019-02-15,31.4470891899761,-116.604601670235,2019,1,401.0,273.0,53.0,36.0,10,0,2,8,-32767
413221,2019-02-15,31.4473598614242,-116.604600533503,2019,1,512.0,366.0,70.0,51.0,10,0,2,8,-32767
413222,2019-02-15,31.4476305328608,-116.604599396755,2019,1,272.0,272.0,37.0,37.0,9,0,1,8,-32767
413251,2019-02-15,31.4462762006827,-116.604289360162,2019,1,102.0,102.0,11.0,11.0,9,0,1,8,-32767
413252,2019-02-15,31.446546872155,-116.604288222568,2019,1,154.0,154.0,19.0,19.0,9,0,1,8,-32767
413253,2019-02-15,31.4468175436158,-116.604287084959,2019,1,342.0,230.0,44.0,30.0,10,0,2,8,-32767
413254,2019-02-15,31.4470882150652,-116.604285947334,2019,1,481.0,262.0,61.0,34.0,10,0,2,8,-32767
413255,2019-02-15,31.447358886503,-116.604284809695,2019,1,377.0,271.0,50.0,36.0,10,0,2,8,-32767
413256,2019-02-15,31.4476295579294,-116.60428367204,2019,1,265.0,265.0,36.0,36.0,9,0,1,8,-32767
413284,2019-02-15,31.4462752250245,-116.603973639999,2019,1,121.0,121.0,14.0,14.0,9,0,1,8,-32767
413285,2019-02-15,31.4465458964866,-116.603972501498,2019,1,367.0,249.0,47.0,32.0,9,0,1,8,-32767
413286,2019-02-15,31.4468165679371,-116.603971362981,2019,1,360.0,241.0,47.0,31.0,10,0,2,8,-32767
413287,2019-02-15,31.4470872393761,-116.603970224449,2019,1,313.0,210.0,40.0,27.0,10,0,2,8,-32767
413288,2019-02-15,31.4473579108037,-116.603969085902,2019,1,226.0,226.0,30.0,30.0,9,0,1,8,-32767
413289,2019-02-15,31.4476285822198,-116.603967947339,2019,1,200.0,200.0,26.0,26.0,9,0,1,8,-32767
413315,2019-02-15,31.4462742485883,-116.603657919852,2019,1,102.0,102.0,11.0,11.0,9,0,1,8,-32767
413316,2019-02-15,31.4465449200401,-116.603656780443,2019,1,109.0,109.0,13.0,13.0,10,0,2,8,-32767
413317,2019-02-15,31.4468155914803,-116.603655641019,2019,1,360.0,241.0,47.0,31.0,10,0,2,8,-32767
413318,2019-02-15,31.447086262909,-116.603654501579,2019,1,377.0,253.0,50.0,33.0,10,0,2,8,-32767
413319,2019-02-15,31.4473569343263,-116.603653362124,2019,1,265.0,265.0,36.0,36.0,9,0,1,8,-32767
413349,2019-02-15,31.4468146142454,-116.603339919072,2019,1,174.0,174.0,23.0,23.0,10,0,2,8,-32767
413350,2019-02-15,31.4470852856638,-116.603338778725,2019,1,401.0,277.0,53.0,37.0,10,0,2,8,-32767
413351,2019-02-15,31.4473559570707,-116.603337638362,2019,1,239.0,239.0,32.0,32.0,9,0,1,8,-32767
413892,2019-02-15,31.4624737857539,-116.590642781939,2019,1,878.0,878.0,128.0,128.0,6,0,2,4,-32767
414034,2019-02-15,31.4245646202125,-116.586072783167,2019,1,317.0,317.0,38.0,38.0,4,0,2,2,-32767
414123,2019-02-15,31.4651560369753,-116.583052216691,2019,1,568.0,568.0,81.0,81.0,7,0,3,4,-32767
414128,2019-02-15,31.4651550084261,-116.582736434024,2019,1,710.0,710.0,103.0,103.0,7,0,3,4,-32767
414172,2019-02-15,31.4656787434697,-116.57736569939,2019,1,794.0,794.0,116.0,116.0,7,0,3,4,-32767
414188,2019-02-15,31.4654018065828,-116.575472215843,2019,1,391.0,391.0,54.0,54.0,7,0,3,4,-32767
414199,2019-02-15,31.465400759335,-116.57515643266,2019,1,290.0,290.0,39.0,39.0,7,0,3,4,-32767
414209,2019-02-15,31.4653997113084,-116.574840649492,2019,1,425.0,425.0,59.0,59.0,7,0,3,4,-32767
414216,2019-02-15,31.4651279928397,-116.574526090401,2019,1,744.0,744.0,108.0,108.0,7,0,3,4,-32767
414217,2019-02-15,31.4653986625032,-116.574524866342,2019,1,643.0,643.0,93.0,93.0,7,0,3,4,-32767
414225,2019-02-15,31.465126943267,-116.574210308175,2019,1,475.0,475.0,67.0,67.0,7,0,3,4,-32767
414251,2019-02-15,31.4648531202461,-116.573264189273,2019,1,383.0,383.0,53.0,53.0,7,0,3,4,-32767
414391,2019-02-15,31.4449896792474,-116.543045204949,2019,1,475.0,475.0,67.0,67.0,7,0,3,4,-32767
414392,2019-02-15,31.4439047478719,-116.542419039753,2019,1,500.0,500.0,71.0,71.0,7,0,3,4,-32767
414394,2019-02-15,31.443903619807,-116.542103330091,2019,1,270.0,270.0,35.0,35.0,6,0,3,3,-32767
414395,2019-02-15,31.4441742891835,-116.54210201385,2019,1,509.0,509.0,72.0,72.0,7,0,3,4,-32767
414414,2019-02-15,31.4419930604261,-116.537692698805,2019,1,475.0,475.0,67.0,67.0,7,0,3,4,-32767
414418,2019-02-15,31.4417212514868,-116.537378325471,2019,1,416.0,416.0,58.0,58.0,7,0,3,4,-32767
414421,2019-02-15,31.4414494417821,-116.537063953952,2019,1,416.0,416.0,58.0,58.0,7,0,3,4,-32767
414422,2019-02-15,31.4417201110704,-116.537062623354,2019,1,467.0,467.0,66.0,66.0,7,0,3,4,-32767
414425,2019-02-15,31.4414483005999,-116.53674825276,2019,1,467.0,467.0,66.0,66.0,7,0,3,4,-32767
414426,2019-02-15,31.4417189698761,-116.536746921254,2019,1,757.0,574.0,104.0,82.0,7,0,3,4,-32767
414431,2019-02-15,31.4414471586397,-116.536432551585,2019,1,526.0,526.0,75.0,75.0,7,0,3,4,-32767
414432,2019-02-15,31.4417178279039,-116.536431219172,2019,1,925.0,681.0,130.0,98.0,7,0,3,4,-32767
414435,2019-02-15,31.441175346638,-116.536118183731,2019,1,374.0,374.0,51.0,51.0,7,0,3,4,-32767
414436,2019-02-15,31.4414460159017,-116.536116850429,2019,1,458.0,458.0,64.0,64.0,7,0,3,4,-32767
414437,2019-02-15,31.4417166851538,-116.536115517108,2019,1,559.0,559.0,80.0,80.0,7,0,3,4,-32767
414442,2019-02-15,31.4411742031341,-116.5358024835,2019,1,400.0,400.0,55.0,55.0,7,0,3,4,-32767
414452,2019-02-15,31.4414437280918,-116.535485448169,2019,1,442.0,442.0,62.0,62.0,7,0,3,4,-32767
414459,2019-02-15,31.4411719137926,-116.535171083091,2019,1,383.0,383.0,53.0,53.0,7,0,3,4,-32767
414460,2019-02-15,31.44144258302,-116.535169747067,2019,1,603.0,603.0,86.0,86.0,6,0,2,4,-32767
414469,2019-02-15,31.4414414371702,-116.534854045982,2019,1,407.0,407.0,56.0,56.0,6,0,2,4,-32767
414738,2019-02-15,31.4137474621401,-116.511950941774,2019,1,630.0,630.0,88.0,88.0,5,0,2,3,-32767
414745,2019-02-15,31.4137462600208,-116.511635334537,2019,1,630.0,630.0,88.0,88.0,5,0,2,3,-32767
414752,2019-02-15,31.4140157265707,-116.511318324249,2019,1,606.0,606.0,85.0,85.0,5,0,2,3,-32767
414806,2019-02-15,31.4137366150924,-116.509110477322,2019,1,830.0,830.0,119.0,119.0,5,0,2,3,-32767
414938,2019-02-15,31.4115591347503,-116.505965754602,2019,1,813.0,554.0,108.0,76.0,5,0,2,3,-32767
415097,2019-02-15,31.3605387634974,-116.472481210884,2019,1,299.0,299.0,40.0,40.0,7,0,3,4,-32767
415273,2019-02-15,31.3238716710617,-116.44273113277,2019,1,486.0,486.0,68.0,68.0,6,0,3,3,-32767
415345,2019-02-15,31.3094693960231,-116.429890134901,2019,1,534.0,534.0,76.0,76.0,7,0,3,4,-32767
415346,2019-02-15,31.3097400663065,-116.429888504724,2019,1,475.0,475.0,67.0,67.0,7,0,3,4,-32767
415351,2019-02-15,31.3094679960149,-116.429574880035,2019,1,534.0,534.0,76.0,76.0,7,0,3,4,-32767
415355,2019-02-15,31.3094665952327,-116.429259625192,2019,1,383.0,383.0,53.0,53.0,7,0,3,4,-32767
423664,2019-02-15,31.1912806053003,-116.337398461504,2019,1,212.0,212.0,26.0,26.0,6,0,3,3,-32767
423695,2019-02-15,31.1847633735428,-116.333350855775,2019,1,201.0,201.0,23.0,23.0,5,0,2,3,-32767
423748,2019-02-15,31.1820468693714,-116.331480866771,2019,1,242.0,242.0,29.0,29.0,5,0,3,2,-32767
423764,2019-02-15,31.1820452337525,-116.331166040777,2019,1,549.0,350.0,68.0,44.0,5,0,3,2,-32767
423765,2019-02-15,31.1823159043458,-116.331164137874,2019,1,678.0,423.0,87.0,55.0,5,0,3,2,-32767
425128,2019-02-15,30.9264762555683,-116.273292063485,2019,1,230.0,230.0,27.0,27.0,5,0,3,2,-32767
425129,2019-02-15,30.9267469335533,-116.27329001667,2019,1,254.0,254.0,31.0,31.0,5,0,3,2,-32767
425130,2019-02-15,30.9270176115269,-116.273287969826,2019,1,195.0,195.0,22.0,22.0,5,0,3,2,-32767
425153,2019-02-15,30.9267451686429,-116.272976034005,2019,1,301.0,301.0,38.0,38.0,5,0,3,2,-32767
425154,2019-02-15,30.9270158465976,-116.272973986277,2019,1,277.0,277.0,34.0,34.0,5,0,3,2,-32767
434346,2019-02-15,30.8877312456993,-116.220541108867,2019,1,754.0,462.0,99.0,61.0,5,0,2,3,-32767
434347,2019-02-15,30.8880019220194,-116.220538916845,2019,1,570.0,361.0,74.0,47.0,6,0,2,4,-32767
434502,2019-02-15,30.8874586785458,-116.220229450229,2019,1,289.0,289.0,36.0,36.0,5,0,2,3,-32767
434503,2019-02-15,30.8877293548572,-116.220227257355,2019,1,1114.0,480.0,146.0,64.0,5,0,2,3,-32767
434504,2019-02-15,30.8880000311571,-116.220225064451,2019,1,299.0,299.0,40.0,40.0,7,0,2,5,-32767
434660,2019-02-15,30.8874567869628,-116.219915599629,2019,1,251.0,251.0,32.0,32.0,6,0,2,4,-32767
434967,2019-02-15,30.8869116489777,-116.219292289472,2019,1,289.0,289.0,36.0,36.0,5,0,2,3,-32767
436738,2019-02-15,30.8977120968208,-116.214810073848,2019,1,270.0,270.0,35.0,35.0,6,0,2,4,-32767
436739,2019-02-15,30.897982772352,-116.214807864839,2019,1,339.0,339.0,45.0,45.0,6,0,2,4,-32767
436740,2019-02-15,30.8982534478716,-116.2148056558,2019,1,329.0,329.0,44.0,44.0,6,0,2,4,-32767
436741,2019-02-15,30.8985241233797,-116.21480344673,2019,1,290.0,290.0,38.0,38.0,6,0,2,4,-32767
436890,2019-02-15,30.8974395160058,-116.214498400078,2019,1,319.0,319.0,42.0,42.0,6,0,2,4,-32767
436892,2019-02-15,30.8979808670389,-116.214493980323,2019,1,830.0,384.0,107.0,50.0,6,0,2,4,-32767
436893,2019-02-15,30.8982515425382,-116.214491770401,2019,1,590.0,377.0,77.0,49.0,6,0,2,4,-32767
436894,2019-02-15,30.898522218026,-116.214489560449,2019,1,319.0,319.0,42.0,42.0,6,0,2,4,-32767
437055,2019-02-15,30.897437609972,-116.214184517357,2019,1,378.0,378.0,51.0,51.0,6,0,2,4,-32767
437056,2019-02-15,30.897708285474,-116.214182306612,2019,1,398.0,398.0,54.0,54.0,6,0,2,4,-32767
437057,2019-02-15,30.8979789609644,-116.214180095837,2019,1,619.0,406.0,81.0,54.0,6,0,2,4,-32767
437058,2019-02-15,30.8982496364434,-116.214177885032,2019,1,329.0,329.0,44.0,44.0,6,0,2,4,-32767
437059,2019-02-15,30.8985203119109,-116.214175674197,2019,1,339.0,339.0,45.0,45.0,6,0,2,4,-32767
437220,2019-02-15,30.8974357031769,-116.213870634667,2019,1,358.0,358.0,48.0,48.0,6,0,2,4,-32767
437221,2019-02-15,30.8977063786585,-116.213868423039,2019,1,277.0,277.0,34.0,34.0,5,0,2,3,-32767
437392,2019-02-15,30.8971631201477,-116.213558964487,2019,1,339.0,339.0,45.0,45.0,6,0,2,4,-32767
437393,2019-02-15,30.8974337956205,-116.213556752007,2019,1,407.0,407.0,56.0,56.0,6,0,2,4,-32767
442078,2019-02-15,30.8613705704062,-116.203496509777,2019,1,418.0,418.0,56.0,56.0,5,0,2,3,-32767
442079,2019-02-15,30.8616412467182,-116.203494272161,2019,1,324.0,324.0,41.0,41.0,5,0,2,3,-32767
442182,2019-02-15,30.861368639706,-116.203182745448,2019,1,407.0,407.0,54.0,54.0,5,0,2,3,-32767
442183,2019-02-15,30.8616393159974,-116.203180506951,2019,1,313.0,313.0,40.0,40.0,5,0,2,3,-32767
442184,2019-02-15,30.8619099922773,-116.203178268423,2019,1,313.0,313.0,40.0,40.0,5,0,2,3,-32767
442185,2019-02-15,30.8621806685457,-116.203176029866,2019,1,242.0,242.0,29.0,29.0,5,0,2,3,-32767
442186,2019-02-15,30.8624513448026,-116.203173791277,2019,1,230.0,230.0,27.0,27.0,5,0,2,3,-32767
442295,2019-02-15,30.8608253556697,-116.202873459817,2019,1,266.0,266.0,32.0,32.0,5,0,2,3,-32767
442296,2019-02-15,30.8610960319635,-116.202871220499,2019,1,313.0,313.0,40.0,40.0,5,0,2,3,-32767
442297,2019-02-15,30.8613667082456,-116.20286898115,2019,1,348.0,348.0,45.0,45.0,5,0,2,3,-32767
442298,2019-02-15,30.8616373845164,-116.202866741772,2019,1,336.0,336.0,43.0,43.0,5,0,2,3,-32767
442299,2019-02-15,30.8619080607756,-116.202864502363,2019,1,324.0,324.0,41.0,41.0,5,0,2,3,-32767
442404,2019-02-15,30.8608234234904,-116.202559697311,2019,1,336.0,336.0,43.0,43.0,5,0,2,3,-32767
442405,2019-02-15,30.8610940997634,-116.202557457112,2019,1,313.0,313.0,40.0,40.0,5,0,2,3,-32767
442406,2019-02-15,30.861364776025,-116.202555216882,2019,1,324.0,324.0,41.0,41.0,5,0,2,3,-32767
442407,2019-02-15,30.8616354522751,-116.202552976623,2019,1,241.0,241.0,30.0,30.0,6,0,2,4,-32767
442408,2019-02-15,30.8619061285138,-116.202550736333,2019,1,270.0,270.0,35.0,35.0,6,0,2,4,-32767
442409,2019-02-15,30.8621768047409,-116.202548496012,2019,1,266.0,266.0,32.0,32.0,5,0,2,3,-32767
442521,2019-02-15,30.8608214905508,-116.202245934836,2019,1,336.0,336.0,43.0,43.0,5,0,2,3,-32767
442522,2019-02-15,30.8610921668032,-116.202243693756,2019,1,313.0,313.0,40.0,40.0,5,0,2,3,-32767
442523,2019-02-15,30.8613628430441,-116.202241452645,2019,1,277.0,277.0,34.0,34.0,5,0,2,3,-32767
442524,2019-02-15,30.8616335192736,-116.202239211504,2019,1,254.0,254.0,31.0,31.0,5,0,2,3,-32767
442630,2019-02-15,30.8608195568509,-116.201932172391,2019,1,336.0,336.0,43.0,43.0,5,0,2,3,-32767
442631,2019-02-15,30.8610902330827,-116.20192993043,2019,1,566.0,362.0,70.0,46.0,5,0,2,3,-32767
442632,2019-02-15,30.861360909303,-116.201927688438,2019,1,348.0,348.0,45.0,45.0,5,0,2,3,-32767
442633,2019-02-15,30.8616315855118,-116.201925446416,2019,1,277.0,277.0,34.0,34.0,5,0,2,3,-32767
442634,2019-02-15,30.8619022617092,-116.201923204363,2019,1,195.0,195.0,22.0,22.0,5,0,2,3,-32767
442724,2019-02-15,30.8605469461682,-116.201620652789,2019,1,254.0,254.0,31.0,31.0,5,0,2,3,-32767
